count,title,link,cover image url,ground truth
864,FALSE: Submarine Abandoned in Desert,https://www.snopes.com/fact-check/abandoned-submarine-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/abandoned-sub.jpg?resize=542,305",false
865,Donald Trump Browser Filter,https://www.snopes.com/fact-check/donald-trump-browser-filter/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/Screen-Shot-2016-01-06-at-3.19.32-PM.png?resize=542,305",true
866,Did Archaeologists Dig Up an 800-Year-Old Alien Cellphone?,https://www.snopes.com/fact-check/alien-cellphone-found/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/no_cellular_signal_fb.jpg?resize=542,305",false
867,900-Lb. Man X-Ray,https://www.snopes.com/fact-check/900-pound-man-x-ray/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/keith-martin.jpg?resize=542,305",false
868,Fake Photograph of Shark Attack on Missouri Highway,https://www.snopes.com/fact-check/flood-road-shark-attack-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/shark-attack-flood1.png?resize=542,305",false
869,Does This Photograph Show a Dog Burned While Rescuing Its Family?,https://www.snopes.com/fact-check/burned-dog-facebook-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/dogface.jpg?resize=542,305",miscaptioned
870,Deleted Tamir Rice Photo,https://www.snopes.com/fact-check/deleted-tamir-rice-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/tamir-rice-guns-photo-deleted.png?resize=542,305",false
871,Photoshopped Image Shows Whale Next to Surfer,https://www.snopes.com/fact-check/fake-whale-surfer-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/big-wave.jpg?resize=542,305",false
872,Ted Cruz Doesn’t Want to ‘Netflix and Chill’ with You,https://www.snopes.com/fact-check/ted-cruz-netflix-and-chill-contest/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/Screenshot-2015-12-29-at-10.06.03-AM.png?resize=542,305",false
873,Was Barack Obama a Black Panther?,https://www.snopes.com/fact-check/obama-black-panther-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/obama.png?resize=542,305",false
874,Photograph of Cliff Hanger Isn’t Quite What It Seems,https://www.snopes.com/fact-check/photograph-cliff-hanger-isnt-quite-seems/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/cliff.jpg?resize=542,305",mixture
875,IKEA Is Selling a Swastika-Shaped Table,https://www.snopes.com/fact-check/false-ikea-selling-a-swastika-table/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/swastika-table.jpg?resize=480,305",false
876,FALSE: Is This The Darkest Baby In The World?,https://www.snopes.com/fact-check/false-darkest-baby-world/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/blackest-baby1.jpg?resize=542,305",false
877,Chemtrails Switch Photo,https://www.snopes.com/fact-check/chemtrails-switch-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/chemtrails-photo.jpg?resize=480,230",false
878,A Gun for the Whole Family?,https://www.snopes.com/fact-check/vintage-daisy-gun-ad/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/daisy.png?resize=542,305",mostly-true
879,FALSE: Pope Francis Shares Instagram Selfie,https://www.snopes.com/fact-check/pope-francis-shares-instagram-selfie/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/pope-francis-selfie-instagram.png?resize=542,305",false
880,PS 169 Pledge of Allegiance and Holiday Ban Controversy,https://www.snopes.com/fact-check/ps-169-pledge-allegiance-holiday-ban-controversy/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/School-principal-bans-Santa-Thanksgiving-and-Pledge-of-Allegiance-New-York-Post.png?resize=542,305",mostly-false
881,FALSE: Stanley Kubrick Faked the Moon Landings,https://www.snopes.com/fact-check/false-stanley-kubrick-faked-moon-landings/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/kubrick-camera.jpg?resize=542,305",false
882,Prophet Mohammed London Buses,https://www.snopes.com/fact-check/prophet-mohammed-london-buses/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/prophet-muhammed-head.jpeg?resize=542,216",mixture
883,President Obama with ISIS Leader Abu Bakr al-Baghdadi,https://www.snopes.com/fact-check/obama-caliph-isis-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/obama-isis1.jpg?resize=542,305",false
884,Crisis Bell,https://www.snopes.com/fact-check/kristen-bell-crisis-actor/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/kristen-bell-heroes.jpg?resize=542,305",
885,ISIS Flags at Michigan Rally,https://www.snopes.com/fact-check/dearborn-michigan-pro-isis-rally/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/06/isisflag.jpg?resize=542,305",false
886,High Visibility Burqa,https://www.snopes.com/fact-check/burqa-crossing-guard-lawsuit/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/burqa.jpg?resize=542,305",
887,Toys Soldiers?,https://www.snopes.com/fact-check/syrian-refugee-orphan-guns/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/12313708_1041632842524566_2665877756057812668_n.jpg?resize=542,305",
888,Cabbage Snatch Bid,https://www.snopes.com/fact-check/chick-fil-cole-slaw-january-18/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/cfa-cole-slaw.jpg?resize=542,300",
889,Does This Image Depict a Fisherman and a 102-Pound Shrimp?,https://www.snopes.com/fact-check/102-lb-shrimp/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/shrimp-crock-tale.jpg?resize=542,305",false
890,Steamer Fury,https://www.snopes.com/fact-check/black-friday-lady-steals-kid/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/black-friday-fight-lady-steals-from-kid.jpg?resize=542,305",
891,Cetacean Harvestation,https://www.snopes.com/fact-check/cetacean-harvestation/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/think-of-the-dolphins-Imgur.jpg?resize=542,305",
892,Irrational Geographic,https://www.snopes.com/fact-check/national-geographic-murdoch/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/Months-ago-Rupert-Murdoch-bought-NatGeo-and-fired-most-writers.-This-just-hit-the-stands.-Imgur.jpeg?resize=542,305",
893,41-Lb. Rat Caught in New York City?,https://www.snopes.com/fact-check/41-lb-rat-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/rat.jpg?resize=542,305",false
894,Canna-Bunny,https://www.snopes.com/fact-check/millions-flee-texas-pot-rabbit-plague/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/pot-rabbit-fox-news.jpeg?resize=542,305",
895,Crosses on New York,https://www.snopes.com/fact-check/new-york-easter-cross-light-display/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/christmas-display.jpg?resize=542,305",true
896,FALSE: Syrian Children Killed After Paris Attacks,https://www.snopes.com/fact-check/syrian-children-killed-paris-attacks/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/syrian-children-dead.jpg?resize=542,305",
897,Racist Abe,https://www.snopes.com/fact-check/abe-lincoln-racist-protest-sign/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/black-lives-matter.png?resize=542,305",false
898,The American Way,https://www.snopes.com/fact-check/superman-1950-poster-diversity/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/superman.jpg?resize=542,305",
899,Helium Infused Wine,https://www.snopes.com/fact-check/helium-infused-wine/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/Screenshot-2015-11-21-at-12.19.54-PM.png?resize=542,305",false
900,The Bunny Man,https://www.snopes.com/fact-check/the-bunny-man-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/The-Bunny-Man-color.jpg?resize=542,305",
901,Hands Up or I’ll Photograph,https://www.snopes.com/fact-check/syria-refugee-child-surrender/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/syrian-refugee-child.png?resize=542,305",
902,Tragedy of the Comments,https://www.snopes.com/fact-check/child-victims-paris-attacks/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/children-paris-attacks.jpg?resize=542,305",
903,Hand Vestures,https://www.snopes.com/fact-check/muslim-women-usa/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/down-with-usa-muslims.jpg?resize=542,305",
904,Refugee Champs,https://www.snopes.com/fact-check/latest-starving-refugees-syria/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/latest-starving-refugees-from-syria.jpeg?resize=542,305",
905,The Wig Sleazy,https://www.snopes.com/fact-check/refugees-new-orleans/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/syrian-refugees-new-orleans.jpg?resize=542,305",
906,Swap of the Charts,https://www.snopes.com/fact-check/fox-news-obamacare-enrollment-chart/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/fox-obamacare-enrollment-chart.jpg?resize=542,305",
907,Are These Red Cross Nurses Arriving on the Beaches of Normandy on D-Day?,https://www.snopes.com/fact-check/red-cross-nurse-normandy-beach/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/women-at-normandy.jpg?resize=542,305",miscaptioned
908,Gig’s Up,https://www.snopes.com/fact-check/42-lb-frog-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/bullfrog1.jpg?resize=542,305",
909,Bigfool,https://www.snopes.com/fact-check/bigfoot-captured-history-channel/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/bigfootcap.jpg?resize=542,305",
910,Female Bodybuilders,https://www.snopes.com/fact-check/female-bodybuilders/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/body-builders.jpg?resize=542,305",false
911,Moon Crock,https://www.snopes.com/fact-check/hunters-moon-two-suns/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/hunters-moon-head.jpg?resize=542,305",
912,Close Encounters of the Blurred Kind,https://www.snopes.com/fact-check/san-jose-alien/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/san-jose-CA-alien.png?resize=542,245",
913,Bungee Leap of Faith,https://www.snopes.com/fact-check/ikea-wireless-bungee-jumping-video/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/wireless-bungee-jumping.png?resize=542,305",
914,Fly Me to Dubai,https://www.snopes.com/fact-check/jetman-dubai-viral-video/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/jetman.png?resize=542,305",
915,Belakwa-Drama Blues,https://www.snopes.com/fact-check/belakwa-ny-abandoned/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/belakwa-ny-abandoned.png?resize=542,305",
916,Optical Imoosion,https://www.snopes.com/fact-check/cow-photo-optical-illusion/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/cow.png?resize=485,305",
917,Was a UFO Photographed Over Memphis?,https://www.snopes.com/fact-check/ufo-photo-memphis-angola/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/ufo-angola.jpg?resize=542,305",false
918,FALSE: A Rare Red Owl,https://www.snopes.com/fact-check/red-owl-photo-fake/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/owl-Collage.jpg?resize=542,305",
919,Dog Saves Abandoned Newborn?,https://www.snopes.com/fact-check/dog-saves-abandoned-newborn/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/11/dogbaby1.jpg?resize=542,305",unproven
920,Do In-N-Out Cups Contain ‘Hail Satan’ Messages?,https://www.snopes.com/fact-check/hail-satan-in-n-out-cup/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/innout.jpg?resize=542,305",false
921,Golden Fate Bridge,https://www.snopes.com/fact-check/golden-gate-bridge-cables-fauxto/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/golden-gate-bridge.jpg?resize=542,305",
922,"Hiring Snitches, Apply Within",https://www.snopes.com/fact-check/lumberton-police-drug-ad/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/lumberton-drug-dealers.png?resize=542,305",
923,Do NASA Photographs Show Deforestation in North America?,https://www.snopes.com/fact-check/nasa-deforestation-images/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/nasa-deforestation.jpg?resize=542,305",false
924,Hurricane Who?,https://www.snopes.com/fact-check/hurricane-patricia-fauxtos/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/typhoon.jpg?resize=506,305",
925,Threat Nurse,https://www.snopes.com/fact-check/nurse-standing-elderly-man/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/nurse-standing-elderly.png?resize=542,279",
926,Are Johnny Bravo and Powerpuff Girls Films on the Way?,https://www.snopes.com/fact-check/johny-bravo-the-rock-powerpuff-girls/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/johnny-bravo-the-rock.jpg?resize=542,305",false
927,Fall Fooliage,https://www.snopes.com/fact-check/fall-foliage-upstateny/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/fall-foliage.png?resize=542,305",
928,Combat Op-Citation,https://www.snopes.com/fact-check/sandy-levit/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/corporal-sandy-levit.png?resize=542,294",
929,Marty Don’t Fly,https://www.snopes.com/fact-check/london-hoverboard-back-to-the-future/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/hoverboard.png?resize=542,305",
930,Freshwater Snark,https://www.snopes.com/fact-check/freshwater-shark-michigan/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/shark.jpg?resize=534,305",
931,Lee Hardly Oswald,https://www.snopes.com/fact-check/jfk-assassination-reenactment-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/Screenshot-2015-10-20-at-3.06.04-PM.png?resize=542,305",
932,Bull in a China Shot,https://www.snopes.com/fact-check/floating-city-china/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/floating-city-china.jpg?resize=542,305",
933,Cat Scam,https://www.snopes.com/fact-check/leo-the-lion-mgm-logo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/table.jpg?resize=542,305",
934,Flag of Inconvenience,https://www.snopes.com/fact-check/hoa-lawn-flag/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/HOA-lawn-flag.jpg?resize=542,305",
935,Land of Giants,https://www.snopes.com/fact-check/land-of-giants-iceland/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/land-of-giants-4.jpg?resize=542,305",
936,Schoolhouse Glock,https://www.snopes.com/fact-check/john-pearl-elementary-school-guns/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/john-pearl-elementary-guns.png?resize=542,305",
937,A Model Captain,https://www.snopes.com/fact-check/ana-hickmann-captain-balislava/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/Ana-Hickman.jpg?resize=500,305",
938,Earth Angels,https://www.snopes.com/fact-check/tree-swallows-statue-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/green-statue.jpg?resize=540,305",
939,Are Teenagers Sewing Their Mouths Shut in a ‘Scary’ New Trend?,https://www.snopes.com/fact-check/teenagers-sewing-mouths-shut-scary-new-trend/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/shutterstock_189959324.jpg?resize=542,305",false
940,Russian Scientists Invent Instant Skin Lightener,https://www.snopes.com/fact-check/russian-laboratory-black-skin/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/08/russian-laboratory-black-skin1.jpg?resize=542,305",false
941,Hocus Popus,https://www.snopes.com/fact-check/pope-magic-trick/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/popetrick.jpg?resize=523,294",
942,Tidal Rivals,https://www.snopes.com/fact-check/williams-brice-stadium-flood-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/Screenshot-2015-10-07-at-11.59.59-AM.png?resize=483,305",
943,Faux Fin,https://www.snopes.com/fact-check/shark-flood-video/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/Screenshot-2015-10-07-at-8.42.31-AM.png?resize=542,305",
944,FALSE: Einstein Plays Electric Guitar,https://www.snopes.com/fact-check/guitar-genius/,https://www.snopes.com/content/themes/snopes/dist/images/default-thumb.png,
945,Snickering Flame,https://www.snopes.com/fact-check/school-art-project-candlelight/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/school-art-candlelight-painting.png?resize=542,305",
946,Black or White or Fake?,https://www.snopes.com/fact-check/cnn-altered-photo-umpqua-shooter/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/altered-photo-cnn.jpg?resize=542,305",
947,Photograph Shows Planned Parenthood Founder at a KKK Rally?,https://www.snopes.com/fact-check/margaret-sanger-kkk/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/09/kkk.jpg?resize=542,305",mixture
